############################################################################################

Mobility

Crompton et al. 1967
Crompton, R. W., Elford, M. T., Jory, R. L., Australian J. Phys. 20, 369 (1967)

2.830000e-3	2.560000e-2	0.03
3.600000e-3	2.550000e-2	0.03
5.150000e-3	2.540000e-2	0.03
5.430000e-3	2.540000e-2	0.03
7.200000e-3	2.600000e-2	0.03
7.760000e-3	2.600000e-2	0.03
8.230000e-3	2.620000e-2	0.03
1.133000e-2	2.710000e-2	0.03
1.177000e-2	2.660000e-2	0.03
1.242000e-2	2.750000e-2	0.03
1.645000e-2	2.790000e-2	0.03
1.707000e-2	2.840000e-2	0.03
1.773000e-2	2.800000e-2	0.03
1.804000e-2	2.950000e-2	0.03
1.878000e-2	2.950000e-2	0.03

Crompton et al. 1967
Crompton R W, Elford M T and Jory R L 1967 Austr. J. Phys. 20 369

2.124000e-2	3.020000e-2	0.01
2.430000e-2	3.130000e-2	0.01
2.730000e-2	3.250000e-2	0.01
3.030000e-2	3.370000e-2	0.01
3.640000e-2	3.620000e-2	0.01
4.550000e-2	4.000000e-2	0.01
5.460000e-2	4.410000e-2	0.01
6.070000e-2	4.680000e-2	0.01
7.590000e-2	5.340000e-2	0.01
9.100000e-2	6.040000e-2	0.01
1.214000e-1	7.410000e-2	0.01
1.517000e-1	8.740000e-2	0.01
1.820000e-1	1.012000e-1	0.01
2.124000e-1	1.141000e-1	0.01
2.430000e-1	1.271000e-1	0.01
2.730000e-1	1.405000e-1	0.01
3.030000e-1	1.536000e-1	0.01
3.640000e-1	1.792000e-1	0.01
4.550000e-1	2.170000e-1	0.01
5.460000e-1	2.545000e-1	0.01
6.070000e-1	2.789000e-1	0.01
7.590000e-1	3.400000e-1	0.01
9.100000e-1	3.990000e-1	0.01
1.214000e+0	5.200000e-1	0.01
1.517000e+0	6.400000e-1	0.01
1.820000e+0	7.550000e-1	0.01
2.124000e+0	8.760000e-1	0.01
2.430000e+0	9.960000e-1	0.01
2.730000e+0	1.117000e+0	0.01
3.030000e+0	1.241000e+0	0.01

Al-Amin et al. 1987
Al-Amin, S. A. J., Lucas., J., J. Phys. D, 20 , 1590 (1987) 

5.650000e+1	6.520000e+0	0.08
